# source	meet_id	div_id	n	c_pct	iqr_pct	z	fan	fan_ratio	already
anet	207403	883503	89	+13.57	5.48	+4.5	-	1.17	
anet	269924	1074365	25	-14.15	10.34	-4.5	FAN	2.21	
anet	234457	937613	45	+15.39	11.09	+4.5	FAN	2.38	
tfrrs	20739	1	26	-13.74	9.52	-4.5	FAN	2.04	
anet	246858	979194	58	+14.53	9.57	+4.5	FAN	2.05	
tfrrs	26476	0	118	-11.84	4.44	-4.5	-	0.95	
tfrrs	24604	2	103	-12.19	8.76	-4.5	FAN	1.88	
anet	261259	1037160	47	-12.01	4.57	-4.5	-	0.98	
anet	179941	756808	16	+13.96	3.66	+4.5	-	0.78	
anet	161439	688904	13	+13.75	2.72	+4.5	-	0.58	
anet	120779	485320	77	-12.23	7.89	-4.5	-	1.69	
anet	200846	806149	25	-14.53	11.26	-4.5	FAN	2.41	
anet	198732	796373	41	-13.79	12.14	-4.5	FAN	2.60	
anet	64969	280531	44	-12.11	5.26	-4.5	-	1.13	
tfrrs	4666	3	20	-14.73	10.47	-4.5	FAN	2.24	
anet	161496	668496	20	-12.78	5.93	-4.5	-	1.27	
anet	150318	631000	64	+13.67	5.56	+4.5	-	1.19	
anet	118130	473837	31	+13.91	4.94	+4.5	-	1.06	
anet	200609	806266	31	-12.15	4.62	-4.5	-	0.99	
anet	184539	751404	22	+14.80	6.56	+4.5	-	1.40	
anet	212709	848722	40	-12.57	7.46	-4.5	-	1.60	
anet	130458	530931	261	-12.96	23.30	-4.5	FAN	4.99	
anet	139319	577947	76	-12.49	9.78	-4.5	FAN	2.10	
tfrrs	4153	7	40	-12.56	7.44	-4.5	-	1.59	
tfrrs	19911	2	28	-12.84	7.24	-4.5	-	1.55	
anet	108875	430569	74	-12.52	9.90	-4.5	FAN	2.12	
anet	105796	417075	37	-13.60	11.00	-4.5	FAN	2.36	
anet	51978	221318	33	-12.25	5.35	-4.5	-	1.15	
anet	176186	725191	121	-11.81	4.45	-4.5	-	0.95	
anet	165790	684375	37	-12.57	7.22	-4.5	-	1.55	
anet	94142	372480	39	-12.82	8.48	-4.5	FAN	1.82	
anet	215405	860065	72	-12.74	11.09	-4.5	FAN	2.37	
anet	186051	756111	15	-16.34	11.70	-4.5	FAN	2.51	
anet	140347	584206	60	-11.88	4.03	-4.5	-	0.86	
tfrrs	19419	3	189	-12.08	10.69	-4.5	FAN	2.29	
anet	118224	474247	41	+13.92	5.85	+4.5	-	1.25	
anet	94279	373064	78	-11.88	4.68	-4.5	-	1.00	
tfrrs	25855	4	28	-12.17	4.57	-4.5	-	0.98	
anet	72882	296982	20	+14.02	4.38	+4.5	-	0.94	
anet	215067	858086	38	-12.12	5.03	-4.5	-	1.08	
anet	227105	906229	16	-16.18	11.84	-4.5	FAN	2.54	
anet	247907	983955	75	+14.42	10.55	+4.5	FAN	2.26	
anet	96523	384528	13	-13.56	6.46	-4.5	-	1.38	
anet	36413	159400	33	-16.34	17.37	-4.5	FAN	3.72	
anet	9529	44613	159	+13.37	4.78	+4.5	-	1.02	
anet	174298	716021	33	-12.86	8.00	-4.5	-	1.71	
anet	203393	815709	29	+15.98	10.27	+4.5	FAN	2.20	
anet	51182	218096	17	+14.30	4.76	+4.5	-	1.02	
anet	38196	164411	18	-13.04	6.37	-4.5	-	1.36	
anet	81182	327268	40	-12.53	7.39	-4.5	-	1.58	
tfrrs	23064	3	121	-11.94	6.84	-4.5	-	1.46	
tfrrs	25361	2	51	-12.07	5.49	-4.5	-	1.18	
tfrrs	24784	6	87	-11.92	5.47	-4.5	-	1.17	
anet	235496	941935	116	+13.77	8.71	+4.5	FAN	1.87	
tfrrs	23460	1	92	-12.28	9.36	-4.5	FAN	2.00	
anet	106032	423817	109	-12.08	8.22	-4.5	-	1.76	
anet	45015	192602	52	-11.95	4.56	-4.5	-	0.98	
anet	120699	504914	21	+14.70	6.26	+4.5	-	1.34	OVERRIDE
anet	50941	217001	46	-12.67	8.62	-4.5	FAN	1.85	
anet	103514	409685	347	-11.77	6.17	-4.5	-	1.32	
anet	205781	825220	52	-12.84	9.97	-4.5	FAN	2.14	
anet	107552	424898	24	+18.83	13.87	+4.5	FAN	2.97	
anet	212886	870312	17	-14.04	8.42	-4.5	FAN	1.80	
anet	233246	931591	22	+15.04	7.18	+4.5	-	1.54	
anet	187957	762061	28	-12.56	6.32	-4.5	-	1.35	
anet	131150	554661	105	+13.46	5.31	+4.5	-	1.14	
anet	138575	573381	51	-12.27	6.90	-4.5	-	1.48	
anet	152797	641392	15	-13.41	6.65	-4.5	-	1.42	
anet	60911	267874	24	+16.88	10.91	+4.5	FAN	2.34	
tfrrs	16367	0	51	-12.78	9.61	-4.5	FAN	2.06	
anet	160867	666746	65	+13.79	6.70	+4.5	-	1.44	
anet	35906	155377	167	+13.54	7.91	+4.5	-	1.70	
tfrrs	13181	1	43	-12.08	5.19	-4.5	-	1.11	
anet	261579	1038317	41	-12.18	5.67	-4.5	-	1.22	
anet	84501	339043	113	-11.82	4.91	-4.5	-	1.05	
anet	153231	636923	90	-12.37	10.01	-4.5	FAN	2.14	
anet	112913	448178	16	-17.12	13.33	-4.5	FAN	2.85	
anet	196740	804672	24	+14.81	6.99	+4.5	-	1.50	
anet	181405	742742	50	-11.98	4.81	-4.5	-	1.03	
anet	216011	862114	15	+16.38	7.98	+4.5	-	1.71	
anet	37719	162535	16	-14.24	8.55	-4.5	FAN	1.83	
tfrrs	25370	3	15	-12.61	4.78	-4.5	-	1.02	
anet	111387	441266	25	-13.27	8.23	-4.5	-	1.76	
anet	110941	442959	70	-13.35	14.16	-4.5	FAN	3.03	
anet	207341	842473	42	-12.43	7.17	-4.5	-	1.53	
anet	274857	1098022	61	+13.75	6.27	+4.5	-	1.34	
anet	57977	256257	45	-12.13	5.72	-4.5	-	1.23	
anet	96981	386397	19	+15.05	6.71	+4.5	-	1.44	
anet	252316	1006008	36	+23.65	24.48	+4.5	FAN	5.24	
tfrrs	23438	3	76	-11.99	6.18	-4.5	-	1.32	
tfrrs	25930	2	19	-15.77	12.23	-4.5	FAN	2.62	
tfrrs	24739	1	15	-12.41	4.23	-4.5	-	0.91	
anet	247486	982119	17	-16.24	12.35	-4.5	FAN	2.65	
tfrrs	25616	3	83	-11.89	5.26	-4.5	-	1.13	
anet	255709	1016872	30	-12.72	7.21	-4.5	-	1.54	
anet	36142	156312	34	+13.71	4.58	+4.5	-	0.98	
anet	14253	64483	13	-14.82	8.69	-4.5	FAN	1.86	
anet	126581	512085	13	+14.26	4.15	+4.5	-	0.89	
anet	35241	152723	17	-12.86	5.80	-4.5	-	1.24	
anet	210465	856949	67	+14.20	9.17	+4.5	FAN	1.96	
tfrrs	24194	2	42	-12.04	4.95	-4.5	-	1.06	
anet	27455	119556	12	-11.82	1.69	-4.5	-	0.36	
anet	51349	218782	20	-13.22	7.28	-4.5	-	1.56	
anet	29609	128711	13	+14.70	5.00	+4.5	-	1.07	
anet	263166	1043975	54	+14.24	8.41	+4.5	FAN	1.80	
anet	27630	120300	48	+14.03	7.07	+4.5	-	1.51	
anet	41101	176393	161	+13.42	6.47	+4.5	-	1.39	
tfrrs	21087	1	112	-11.86	5.87	-4.5	-	1.26	
tfrrs	18773	0	18	+17.41	10.25	+4.5	FAN	2.20	OVERRIDE
anet	176624	735307	30	+15.51	9.54	+4.5	FAN	2.04	
anet	137789	568668	22	+14.08	4.95	+4.5	-	1.06	
anet	266114	1056694	25	-13.14	7.94	-4.5	-	1.70	
anet	147592	616135	167	-11.77	5.24	-4.5	-	1.12	
anet	224978	898858	13	-12.07	2.91	-4.5	-	0.62	
anet	56934	243632	12	+13.43	1.87	+4.5	-	0.40	
anet	14328	72400	12	+17.35	8.33	+4.5	-	1.78	
anet	110429	437203	39	+14.92	9.35	+4.5	FAN	2.00	
anet	113306	450107	21	-13.08	7.13	-4.5	-	1.53	
anet	196634	808273	101	+13.49	6.10	+4.5	-	1.31	
anet	57953	269338	78	-11.97	6.22	-4.5	-	1.33	
anet	34260	148852	165	-11.75	5.07	-4.5	-	1.09	
anet	113999	453395	18	+15.12	6.75	+4.5	-	1.45	
anet	138725	574178	26	+13.95	5.01	+4.5	-	1.07	OVERRIDE
anet	56679	242301	27	-12.41	5.80	-4.5	-	1.24	
anet	46421	198348	19	-12.28	4.43	-4.5	-	0.95	
anet	219144	877318	24	+18.77	13.89	+4.5	FAN	2.98	
tfrrs	3851	0	70	-11.85	4.72	-4.5	-	1.01	
anet	227353	907122	15	+13.42	2.10	+4.5	-	0.45	
tfrrs	25455	7	152	-12.17	11.34	-4.5	FAN	2.43	
anet	242468	966523	44	+13.88	6.21	+4.5	-	1.33	
anet	145303	609746	16	-13.61	7.42	-4.5	-	1.59	
anet	242648	967202	46	-11.86	3.98	-4.5	-	0.85	
anet	81621	323559	43	-12.33	6.93	-4.5	-	1.48	
anet	151066	626393	30	+14.83	8.04	+4.5	-	1.72	
anet	9130	42854	17	-13.29	6.94	-4.5	-	1.49	
anet	122234	515118	16	-12.83	5.67	-4.5	-	1.21	
anet	235119	940350	76	+14.01	8.98	+4.5	FAN	1.92	
anet	46620	199165	16	+16.27	8.19	+4.5	-	1.75	
anet	128518	522146	85	-11.70	2.84	-4.5	-	0.61	OVERRIDE
anet	3627	214220	46	-12.98	10.23	-4.5	FAN	2.19	
anet	149786	621772	63	-12.68	10.49	-4.5	FAN	2.25	
anet	251028	999509	23	+14.35	5.90	+4.5	-	1.26	
tfrrs	23376	1	116	-11.91	7.10	-4.5	-	1.52	
tfrrs	23064	5	116	-12.00	8.31	-4.5	-	1.78	
anet	61546	263855	39	-12.00	4.83	-4.5	-	1.04	
anet	26101	114041	20	-13.94	9.06	-4.5	FAN	1.94	
anet	121148	486927	31	-12.17	5.19	-4.5	-	1.11	
anet	264299	1058925	14	-14.28	8.19	-4.5	-	1.76	
anet	180201	736785	51	-11.98	5.41	-4.5	-	1.16	
anet	130366	530513	21	+13.91	4.48	+4.5	-	0.96	
anet	173614	738725	22	+15.96	9.11	+4.5	FAN	1.95	
anet	36246	156728	25	-12.26	5.08	-4.5	-	1.09	
tfrrs	23871	2	38	-14.38	13.81	-4.5	FAN	2.96	
anet	162890	672470	237	-11.74	6.55	-4.5	-	1.40	
anet	214802	856918	28	-13.71	10.16	-4.5	FAN	2.18	
anet	113063	448948	16	-12.60	5.12	-4.5	-	1.10	
anet	78252	343780	19	+13.50	2.87	+4.5	-	0.62	
anet	23007	101438	31	+14.44	7.20	+4.5	-	1.54	
tfrrs	19789	1	32	-12.32	6.07	-4.5	-	1.30	
tfrrs	13799	4	56	-12.00	5.86	-4.5	-	1.26	
anet	135775	558339	69	-11.87	5.29	-4.5	-	1.13	
anet	83518	328156	87	-11.71	3.60	-4.5	-	0.77	
anet	237450	949365	43	+13.72	5.61	+4.5	-	1.20	
anet	160475	665688	42	-12.02	5.29	-4.5	-	1.13	
anet	100945	397272	18	-12.37	4.75	-4.5	-	1.02	
tfrrs	21609	0	17	-12.86	5.98	-4.5	-	1.28	
anet	141594	592174	27	+14.34	6.47	+4.5	-	1.39	
tfrrs	7810	1	27	-14.17	11.17	-4.5	FAN	2.39	
anet	79779	315784	36	-12.26	6.19	-4.5	-	1.33	
anet	43956	189189	72	+13.30	3.84	+4.5	-	0.82	
anet	153130	636420	14	+15.50	6.64	+4.5	-	1.42	
anet	244727	984761	26	+14.30	6.23	+4.5	-	1.34	
anet	226962	905778	32	-12.63	7.40	-4.5	-	1.59	
anet	60114	278155	14	+17.25	8.97	+4.5	FAN	1.92	
anet	131448	554550	23	-12.67	6.41	-4.5	-	1.37	
anet	130665	531944	14	+14.43	4.85	+4.5	-	1.04	
tfrrs	6418	0	50	-11.93	5.12	-4.5	-	1.10	
anet	176382	752897	18	+14.39	5.41	+4.5	-	1.16	
anet	154731	645080	41	-11.88	4.28	-4.5	-	0.92	
tfrrs	23480	1	144	-11.83	7.17	-4.5	-	1.54	
anet	147719	629097	137	-12.58	14.97	-4.5	FAN	3.21	
tfrrs	21591	1	95	-11.97	7.50	-4.5	-	1.61	
anet	87102	345479	43	-12.35	7.29	-4.5	-	1.56	
anet	5258	25283	33	-11.94	4.24	-4.5	-	0.91	
anet	62815	270024	28	-12.57	6.76	-4.5	-	1.45	
tfrrs	26229	5	176	-11.69	5.04	-4.5	-	1.08	
tfrrs	25531	5	30	-12.03	4.60	-4.5	-	0.99	
anet	217473	869332	35	-12.07	5.22	-4.5	-	1.12	
anet	149243	620165	54	-12.21	7.38	-4.5	-	1.58	
tfrrs	26687	1	29	-12.94	8.16	-4.5	-	1.75	
tfrrs	9640	1	34	-12.11	5.33	-4.5	-	1.14	
anet	62522	269426	33	+13.89	5.71	+4.5	-	1.22	
tfrrs	20860	11	27	-12.37	5.87	-4.5	-	1.26	
anet	162420	714962	30	-12.18	5.39	-4.5	-	1.15	
anet	227428	936029	43	-12.49	8.00	-4.5	-	1.71	
anet	45674	195197	27	-13.34	9.06	-4.5	FAN	1.94	
anet	31840	168082	14	+14.54	5.09	+4.5	-	1.09	OVERRIDE
anet	224978	898856	25	-12.13	4.67	-4.5	-	1.00	
anet	99126	394629	62	+13.57	6.00	+4.5	-	1.29	
anet	218642	874747	14	-12.58	4.80	-4.5	-	1.03	
anet	16038	71814	14	+13.37	2.13	+4.5	-	0.46	
anet	45212	193267	60	-12.96	11.83	-4.5	FAN	2.53	
anet	191355	773278	94	-11.98	7.70	-4.5	-	1.65	
anet	193089	778692	64	+14.30	9.93	+4.5	FAN	2.13	
anet	79997	316742	23	-11.78	2.64	-4.5	-	0.57	
anet	117633	471672	62	-11.90	5.61	-4.5	-	1.20	
anet	271614	1082006	88	+15.05	15.01	+4.5	FAN	3.22	
anet	5995	28615	52	+14.73	10.49	+4.5	FAN	2.25	
anet	40341	173126	22	+13.82	4.47	+4.5	-	0.96	
anet	244205	973053	29	-12.53	6.78	-4.5	-	1.45	
anet	41410	177967	22	-12.49	5.75	-4.5	-	1.23	
anet	50027	213219	121	-12.12	10.27	-4.5	FAN	2.20	
tfrrs	21463	1	75	-12.61	11.36	-4.5	FAN	2.43	
tfrrs	26078	1	101	-11.97	7.96	-4.5	-	1.71	OVERRIDE
anet	48509	206899	13	-12.57	4.64	-4.5	-	0.99	
anet	62492	268491	17	-13.36	7.26	-4.5	-	1.55	
anet	59034	252692	28	+13.98	5.64	+4.5	-	1.21	
tfrrs	24738	2	28	-12.89	7.91	-4.5	-	1.70	
anet	102580	405379	71	-12.21	8.56	-4.5	FAN	1.83	
tfrrs	22909	1	15	-12.01	3.26	-4.5	-	0.70	
tfrrs	22351	0	20	-11.84	2.92	-4.5	-	0.63	
anet	159688	663540	102	-12.45	12.20	-4.5	FAN	2.61	
tfrrs	22859	7	17	-11.95	3.23	-4.5	-	0.69	
anet	141132	589243	48	-12.02	5.91	-4.5	-	1.27	
tfrrs	26839	1	75	-11.98	7.00	-4.5	-	1.50	
anet	125246	504340	16	+14.82	6.03	+4.5	-	1.29	OVERRIDE
anet	144283	605877	16	-13.77	7.90	-4.5	-	1.69	
anet	146817	644475	38	+15.84	11.89	+4.5	FAN	2.55	
anet	257917	1025161	22	-13.27	8.06	-4.5	-	1.73	
anet	45563	194743	190	-11.68	5.81	-4.5	-	1.24	
anet	135318	554400	41	-12.75	9.08	-4.5	FAN	1.94	
tfrrs	19357	2	59	-12.52	9.71	-4.5	FAN	2.08	
anet	147830	627702	45	-12.00	5.61	-4.5	-	1.20	
tfrrs	8368	1	15	+14.25	4.77	+4.5	-	1.02	
anet	264299	1058922	14	-12.77	5.35	-4.5	-	1.15	
tfrrs	26611	1	35	-12.03	5.13	-4.4	-	1.10	
anet	240658	981633	37	+13.63	5.10	+4.4	-	1.09	
anet	124936	502967	45	-12.12	6.41	-4.4	-	1.37	
anet	73916	300564	30	+14.08	6.22	+4.4	-	1.33	
anet	230848	928167	29	-12.62	7.21	-4.4	-	1.54	
anet	157048	654482	80	+14.11	10.33	+4.4	FAN	2.21	
tfrrs	20503	0	65	-11.79	4.95	-4.4	-	1.06	
tfrrs	24289	3	16	-11.98	3.32	-4.4	-	0.71	
anet	178670	730596	42	-12.29	7.17	-4.4	-	1.54	
anet	65555	283212	13	-11.70	1.74	-4.4	-	0.37	
anet	71641	293715	37	+16.22	12.65	+4.4	FAN	2.71	
anet	149677	634500	15	+15.13	6.42	+4.4	-	1.37	
anet	156931	654034	45	-12.49	8.41	-4.4	FAN	1.80	
anet	212078	862484	33	-12.27	6.26	-4.4	-	1.34	
tfrrs	25389	1	55	-13.14	12.29	-4.4	FAN	2.63	
anet	5996	28613	16	-11.93	3.14	-4.4	-	0.67	
anet	236513	963135	34	-12.52	7.44	-4.4	-	1.59	
anet	138288	571707	17	+17.24	10.01	+4.4	FAN	2.14	
anet	207403	883482	107	+13.21	4.58	+4.4	-	0.98	
tfrrs	24291	1	15	-12.94	5.99	-4.4	-	1.28	
anet	243853	972432	24	-13.11	8.06	-4.4	-	1.73	
anet	234375	937232	46	+14.49	9.31	+4.4	FAN	1.99	
anet	186310	756852	17	+14.79	6.25	+4.4	-	1.34	
anet	140347	584205	40	-12.06	5.81	-4.4	-	1.24	
tfrrs	19364	2	225	-11.61	5.09	-4.4	-	1.09	
anet	84293	331401	40	+15.57	11.67	+4.4	FAN	2.50	
anet	139330	578056	45	+14.32	8.67	+4.4	FAN	1.86	
anet	189428	766759	13	-13.23	6.19	-4.4	-	1.33	
anet	228509	914473	57	+13.29	4.24	+4.4	-	0.91	
anet	57463	278874	21	-14.91	11.57	-4.4	FAN	2.48	
anet	40348	173163	22	+13.54	3.76	+4.4	-	0.81	
tfrrs	23478	2	79	-12.19	9.24	-4.4	FAN	1.98	
anet	122050	490504	113	-11.64	4.34	-4.4	-	0.93	
tfrrs	25545	3	131	-11.66	5.18	-4.4	-	1.11	
anet	269830	1073843	51	+13.42	4.99	+4.4	-	1.07	
anet	37812	178263	60	-11.83	5.39	-4.4	-	1.15	
tfrrs	10896	3	23	-11.83	3.32	-4.4	-	0.71	
anet	231080	921971	87	+13.37	6.07	+4.4	-	1.30	OVERRIDE
anet	229826	916399	43	+13.62	5.64	+4.4	-	1.21	
anet	140399	584517	12	+17.70	8.94	+4.4	FAN	1.92	
anet	81124	337281	25	-12.40	6.01	-4.4	-	1.29	
anet	236477	945750	45	+14.13	8.00	+4.4	-	1.71	
anet	193918	781111	12	-15.29	9.32	-4.4	FAN	2.00	
anet	122198	491163	35	-12.21	6.27	-4.4	-	1.34	
anet	52325	222740	60	-12.03	7.01	-4.4	-	1.50	
anet	158779	660123	33	-12.28	6.41	-4.4	-	1.37	
anet	22720	100174	14	-12.17	3.86	-4.4	-	0.83	
anet	137289	565907	59	-12.12	7.64	-4.4	-	1.64	OVERRIDE
anet	208072	834569	31	+13.54	4.52	+4.4	-	0.97	
anet	243090	972803	21	-14.82	11.43	-4.4	FAN	2.45	
anet	47014	242181	109	-11.95	8.72	-4.4	FAN	1.87	
anet	144964	613578	144	+13.50	9.39	+4.4	FAN	2.01	
anet	75139	301160	44	-12.51	8.56	-4.4	FAN	1.83	
anet	219373	878276	26	+14.84	7.92	+4.4	-	1.70	
anet	19425	106707	39	-13.17	10.58	-4.4	FAN	2.27	
tfrrs	24495	1	24	-13.57	9.35	-4.4	FAN	2.00	
anet	65379	282329	38	+14.40	8.29	+4.4	-	1.77	
anet	244457	1001541	48	-12.63	9.50	-4.4	FAN	2.03	
anet	153212	636829	85	-12.16	9.48	-4.4	FAN	2.03	
anet	217926	871743	94	+13.37	6.47	+4.4	-	1.39	
anet	200329	810358	23	+13.92	5.20	+4.4	-	1.11	
anet	105892	426112	16	+16.28	8.49	+4.4	FAN	1.82	
anet	229590	915363	27	-12.85	7.86	-4.4	-	1.68	
anet	240421	960507	28	+15.40	9.49	+4.4	FAN	2.03	
anet	158995	661037	23	+15.09	7.99	+4.4	-	1.71	
tfrrs	8831	10	56	-11.67	3.77	-4.4	-	0.81	
tfrrs	19717	0	44	-11.82	4.71	-4.4	-	1.01	
anet	74976	300415	53	+13.36	4.88	+4.4	-	1.04	
anet	116891	468257	27	-13.37	9.40	-4.4	FAN	2.01	
anet	147733	634608	17	+13.82	4.25	+4.4	-	0.91	
tfrrs	16367	1	27	-11.83	3.78	-4.4	-	0.81	
tfrrs	25397	4	41	-11.86	4.90	-4.4	-	1.05	
anet	247633	982604	99	-11.90	8.03	-4.4	-	1.72	
anet	20855	92985	40	-12.31	7.37	-4.4	-	1.58	
anet	135140	553459	37	+13.88	6.51	+4.4	-	1.39	
tfrrs	22132	0	22	-11.96	4.09	-4.4	-	0.88	
anet	134973	552494	42	-11.74	4.00	-4.4	-	0.86	
anet	192080	775603	22	-13.64	9.18	-4.4	FAN	1.97	
tfrrs	19364	1	155	-11.60	5.11	-4.4	-	1.09	
anet	109136	431839	12	+13.28	2.09	+4.4	-	0.45	
tfrrs	4191	0	18	-14.68	10.37	-4.4	FAN	2.22	
anet	61685	264487	14	-12.02	3.48	-4.4	-	0.75	
tfrrs	6388	1	41	-11.81	4.56	-4.4	-	0.98	OVERRIDE
anet	32004	138971	86	+13.82	9.64	+4.4	FAN	2.06	
anet	241287	963132	109	+13.33	6.90	+4.4	-	1.48	
tfrrs	22138	1	13	+15.31	6.38	+4.4	-	1.37	
anet	112145	444634	18	+13.35	2.93	+4.4	-	0.63	
anet	182824	745973	27	+15.11	8.77	+4.4	FAN	1.88	
anet	152520	633180	21	-11.82	3.36	-4.4	-	0.72	
anet	215234	858836	28	+15.38	9.53	+4.4	FAN	2.04	
anet	161644	668899	16	+17.11	9.68	+4.4	FAN	2.07	
anet	127393	516757	28	+14.77	8.18	+4.4	-	1.75	
anet	230909	922148	12	+15.36	6.22	+4.4	-	1.33	
anet	50787	216405	12	-26.85	24.07	-4.4	FAN	5.16	
anet	267939	1064942	50	+13.59	6.31	+4.4	-	1.35	
anet	10606	55708	653	-11.52	6.19	-4.4	-	1.33	
anet	203977	818138	14	+15.92	7.53	+4.4	-	1.61	
tfrrs	24759	2	51	-11.61	3.29	-4.4	-	0.71	
anet	212032	847043	47	-12.34	8.26	-4.4	-	1.77	
tfrrs	27142	1	35	-12.20	6.47	-4.4	-	1.39	
anet	177388	725814	21	-12.70	6.62	-4.4	-	1.42	
anet	262758	1042530	18	+15.20	7.36	+4.4	-	1.58	
anet	35906	155390	170	+13.34	8.97	+4.4	FAN	1.92	
anet	192862	821018	26	+13.26	3.14	+4.4	-	0.67	
anet	33674	146287	51	+13.64	6.66	+4.4	-	1.43	
anet	211224	844174	25	+14.11	6.11	+4.4	-	1.31	
anet	147592	616136	87	-11.78	6.59	-4.4	-	1.41	
anet	153212	636827	36	-12.33	7.21	-4.4	-	1.54	
anet	4807	23156	38	-14.60	14.94	-4.4	FAN	3.20	
anet	253300	1011461	165	+13.20	7.13	+4.4	-	1.53	
anet	200609	806267	16	-12.34	4.83	-4.4	-	1.04	
anet	247046	985560	227	+13.09	6.18	+4.4	-	1.32	
tfrrs	13530	0	26	-14.83	12.87	-4.4	FAN	2.76	
tfrrs	22859	0	16	+15.14	6.86	+4.4	-	1.47	OVERRIDE
anet	232138	926418	58	+13.63	7.13	+4.4	-	1.53	
anet	30918	134226	15	-11.83	2.99	-4.4	-	0.64	
anet	15283	72680	81	-11.65	4.94	-4.4	-	1.06	
tfrrs	8798	1	55	-11.78	5.38	-4.4	-	1.15	
anet	5016	1039488	139	-11.74	8.02	-4.4	-	1.72	
anet	159761	665029	15	+15.00	6.44	+4.4	-	1.38	
anet	271031	1079422	12	+13.24	2.12	+4.4	-	0.45	
anet	163192	673577	33	+14.86	9.21	+4.4	FAN	1.97	
anet	105496	415658	116	-12.14	11.48	-4.4	FAN	2.46	
anet	159688	663539	28	-14.29	12.13	-4.4	FAN	2.60	
anet	216465	864358	25	-13.16	8.65	-4.4	FAN	1.85	
anet	63794	275110	24	-12.74	7.28	-4.4	-	1.56	
tfrrs	16262	0	45	-11.87	5.54	-4.4	-	1.19	
anet	246899	979451	18	-14.10	9.35	-4.4	FAN	2.00	
anet	147665	616251	21	-12.76	6.86	-4.4	-	1.47	
anet	115943	463493	128	-11.74	7.69	-4.4	-	1.65	
anet	30044	130581	17	-11.78	3.03	-4.4	-	0.65	
tfrrs	21338	2	189	-11.65	7.78	-4.4	-	1.67	
tfrrs	25581	0	123	-12.08	11.32	-4.4	FAN	2.42	
tfrrs	4153	8	29	-12.79	8.17	-4.4	-	1.75	
anet	241084	985267	15	-12.28	4.56	-4.4	-	0.98	
anet	238212	951977	51	-11.83	5.64	-4.4	-	1.21	
anet	114335	455165	12	-12.09	3.57	-4.4	-	0.76	
anet	109691	434215	125	-11.62	5.83	-4.4	-	1.25	
anet	139072	576362	61	+13.71	7.84	+4.4	-	1.68	
anet	233372	932230	18	+17.91	11.43	+4.4	FAN	2.45	
anet	80961	337115	12	+17.94	9.36	+4.4	FAN	2.01	OVERRIDE
tfrrs	24784	5	90	-11.76	6.81	-4.4	-	1.46	
tfrrs	26552	5	35	-12.11	6.22	-4.4	-	1.33	
anet	165061	681403	52	+13.69	7.18	+4.4	-	1.54	
anet	87574	349681	40	-12.65	9.08	-4.4	FAN	1.95	
tfrrs	23064	1	121	-11.70	7.10	-4.4	-	1.52	
anet	6310	30122	16	-14.23	9.08	-4.4	FAN	1.95	
anet	268735	1068618	48	+13.22	4.25	+4.4	-	0.91	
anet	258682	1032123	116	+13.15	5.81	+4.4	-	1.24	
anet	138729	576392	39	-12.12	6.63	-4.4	-	1.42	
anet	241092	962617	27	-12.08	5.36	-4.4	-	1.15	
anet	136589	561847	22	-14.53	11.32	-4.4	FAN	2.42	
anet	270242	1076154	83	+14.03	10.98	+4.4	FAN	2.35	
anet	1806	8537	16	+13.94	4.64	+4.4	-	0.99	
tfrrs	11128	0	24	-12.13	5.27	-4.4	-	1.13	
tfrrs	6065	6	12	-17.97	13.14	-4.4	FAN	2.81	
anet	117595	471501	38	-11.74	4.34	-4.4	-	0.93	
anet	112191	458870	46	-12.07	6.96	-4.4	-	1.49	
tfrrs	25457	0	136	-12.04	11.72	-4.4	FAN	2.51	
anet	50112	213546	46	+13.53	6.08	+4.4	-	1.30	
anet	21189	94218	13	+14.45	5.15	+4.4	-	1.10	
tfrrs	26021	1	23	-12.57	6.67	-4.4	-	1.43	
tfrrs	8566	2	28	-12.87	8.37	-4.4	-	1.79	
tfrrs	23931	0	126	-11.55	4.83	-4.4	-	1.03	
anet	234603	938183	21	+13.66	4.54	+4.4	-	0.97	
anet	108918	430774	147	-11.55	5.33	-4.4	-	1.14	
anet	219505	878981	84	+13.81	9.93	+4.4	FAN	2.13	
anet	4283	25068	186	+13.04	5.64	+4.4	-	1.21	
tfrrs	9791	5	44	-11.74	4.75	-4.4	-	1.02	
anet	36415	164906	28	-16.62	17.38	-4.4	FAN	3.72	
anet	266664	1059096	43	-14.45	15.61	-4.4	FAN	3.34	
tfrrs	19441	2	40	-12.02	6.30	-4.4	-	1.35	
anet	187850	761688	24	-14.21	11.11	-4.4	FAN	2.38	
anet	4706	22675	13	-12.48	4.83	-4.4	-	1.04	
anet	28067	122140	31	+12.99	1.87	+4.4	-	0.40	
anet	45685	222100	15	-12.88	6.15	-4.4	-	1.32	
anet	57575	246543	18	+13.24	2.78	+4.4	-	0.59	
anet	262031	1039860	47	+13.35	5.22	+4.4	-	1.12	
anet	240332	960061	30	+13.84	6.06	+4.4	-	1.30	
tfrrs	25412	4	110	-11.98	10.05	-4.4	FAN	2.15	
anet	145938	617864	81	-11.90	8.00	-4.4	-	1.71	
tfrrs	22807	0	13	-13.74	7.39	-4.4	-	1.58	
anet	165661	683690	66	+14.38	11.40	+4.4	FAN	2.44	
anet	215107	858266	60	+13.30	5.59	+4.4	-	1.20	
