# kind	source	meet_id	div_id	n	c_pct	iqr_pct	d_eff	seasons_flagged	seasons_total	already	proposed	decision	target
# decision <- KEEP/OVERRIDE/DROP/GENDER ; target <- metres or M/F
# c_pct = whole-field spike vs each runner's OWN bracket
DIV	anet	437961	1	29	+10.8	7.3	646	na	na	-	INVESTIGATE		
DIV	tfrrs	54436	None	51	-9.8	3.6	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	28007	None	47	-9.8	6.0	3138	na	na	-	INVESTIGATE		
DIV	tfrrs	9746	None	17	+10.8	10.2	1405	na	na	-	INVESTIGATE		
DIV	tfrrs	28992	None	19	-9.8	11.2	1442	na	na	-	INVESTIGATE		
DIV	anet	229168	1	52	+10.8	3.6	1358	na	na	-	INVESTIGATE		
DIV	anet	661759	1	35	-9.8	16.2	1411	na	na	-	INVESTIGATE		
DIV	tfrrs	79189	None	67	-9.8	4.9	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	10314	None	78	-9.8	7.0	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	35677	None	65	-9.8	8.2	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	71903	None	104	-9.8	4.3	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	10901	None	110	-9.8	6.9	1429	na	na	-	INVESTIGATE		
DIV	anet	270581	1	15	+10.8	11.1	1443	na	na	-	INVESTIGATE		
DIV	tfrrs	28833	None	50	-9.8	5.8	1442	na	na	-	INVESTIGATE		
DIV	anet	337521	2	14	+10.8	6.1	1449	na	na	-	INVESTIGATE		
DIV	anet	602612	7	18	-9.7	3.9	2875	na	na	-	INVESTIGATE		
DIV	anet	637055	1	24	-9.7	26.0	1411	na	na	-	INVESTIGATE		
DIV	tfrrs	50346	None	14	-9.7	6.7	655	na	na	-	INVESTIGATE		
DIV	tfrrs	728	None	14	-9.7	9.2	2265	na	na	-	INVESTIGATE		
DIV	tfrrs	34767	None	78	-9.7	4.5	1448	na	na	-	INVESTIGATE		
DIV	anet	146842	1	26	+10.8	11.0	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	25811	None	17	-9.7	5.2	1436	na	na	-	INVESTIGATE		
DIV	tfrrs	76541	None	48	-9.7	9.6	1439	na	na	-	INVESTIGATE		
DIV	tfrrs	14554	None	64	-9.7	7.4	1029	na	na	-	INVESTIGATE		
DIV	anet	656961	2	16	-9.7	4.0	1816	na	na	-	INVESTIGATE		
DIV	tfrrs	45143	None	35	-9.7	7.7	1452	na	na	-	INVESTIGATE		
DIV	tfrrs	8277	None	21	-9.7	5.2	1432	na	na	-	INVESTIGATE		
DIV	tfrrs	49560	None	48	-9.7	6.7	1445	na	na	-	INVESTIGATE		
DIV	anet	375250	7	18	+10.8	8.3	659	na	na	-	INVESTIGATE		
DIV	tfrrs	51480	None	38	-9.7	6.7	1455	na	na	-	INVESTIGATE		
DIV	tfrrs	79363	None	90	-9.7	7.5	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	19004	None	14	-9.7	4.4	1446	na	na	-	INVESTIGATE		
DIV	tfrrs	57987	None	80	-9.7	5.4	850	na	na	-	INVESTIGATE		
DIV	tfrrs	31216	None	205	-9.7	6.5	1354	na	na	-	INVESTIGATE		
DIV	tfrrs	7854	None	105	-9.7	7.0	1441	na	na	-	INVESTIGATE		
DIV	tfrrs	19188	None	29	-9.7	12.9	1434	na	na	-	INVESTIGATE		
DIV	tfrrs	10939	None	143	-9.7	4.0	1438	na	na	-	INVESTIGATE		
DIV	anet	298794	1	13	-9.7	7.1	655	na	na	-	INVESTIGATE		
DIV	tfrrs	67721	None	22	-9.7	8.5	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	30083	None	25	-9.7	5.9	1449	na	na	-	INVESTIGATE		
DIV	tfrrs	38531	None	182	-9.7	4.7	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	78841	None	62	-9.7	3.4	1429	na	na	-	INVESTIGATE		
DIV	anet	96476	1	82	+10.8	3.7	1400	na	na	-	INVESTIGATE		
DIV	tfrrs	36822	None	43	-9.7	2.8	1464	na	na	-	INVESTIGATE		
DIV	tfrrs	64516	None	24	-9.7	8.0	1454	na	na	-	INVESTIGATE		
DIV	tfrrs	46735	None	72	-9.7	3.7	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	65252	None	184	-9.7	5.7	1470	na	na	-	INVESTIGATE		
DIV	tfrrs	38505	None	87	-9.7	4.3	1467	na	na	-	INVESTIGATE		
DIV	anet	628852	1	22	-9.7	5.9	631	na	na	-	INVESTIGATE		
DIV	tfrrs	66517	None	91	-9.7	5.2	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	52047	None	127	-9.7	5.0	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	60804	None	37	-9.7	9.2	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	16255	None	105	-9.7	7.1	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	6848	None	24	-9.7	5.2	1325	na	na	-	INVESTIGATE		
DIV	tfrrs	12251	None	15	-9.7	6.0	1443	na	na	-	INVESTIGATE		
DIV	tfrrs	55959	None	20	-9.7	7.4	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	90174	None	22	-9.7	4.5	1432	na	na	-	INVESTIGATE		
DIV	anet	225651	1	50	+10.7	5.2	1428	na	na	-	INVESTIGATE		
DIV	anet	334211	1	59	-9.7	4.9	1855	na	na	-	INVESTIGATE		
DIV	tfrrs	45055	None	27	-9.7	6.8	1452	na	na	-	INVESTIGATE		
DIV	tfrrs	86936	None	13	-9.7	5.6	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	28816	None	32	-9.7	8.8	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	17179	None	36	-9.7	5.2	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	67809	None	22	-9.7	4.7	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	11832	None	51	-9.7	5.3	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	34521	None	16	-9.7	10.8	1448	na	na	-	INVESTIGATE		
DIV	anet	648862	1	18	-9.7	24.8	1411	na	na	-	INVESTIGATE		
DIV	anet	659433	1	70	-9.7	5.2	2851	na	na	-	INVESTIGATE		
DIV	anet	99878	1	20	-9.7	10.5	626	na	na	-	INVESTIGATE		
DIV	anet	434067	2	27	+10.7	11.7	661	na	na	-	INVESTIGATE		
DIV	anet	474223	1	18	-9.7	4.6	1839	na	na	-	INVESTIGATE		
DIV	tfrrs	95894	None	30	-9.7	4.4	1431	na	na	-	INVESTIGATE		
DIV	anet	84468	1	98	+10.7	12.7	1398	na	na	-	INVESTIGATE		
DIV	anet	296455	1	67	+10.7	4.7	1425	na	na	-	INVESTIGATE		
DIV	anet	242427	1	22	-9.7	20.3	653	na	na	-	INVESTIGATE		
DIV	tfrrs	60668	None	21	-9.7	3.0	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	19962	None	127	-9.7	6.6	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	16907	None	19	-9.7	4.2	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	41807	None	36	-9.7	4.8	1460	na	na	-	INVESTIGATE		
DIV	anet	667793	1	21	-9.7	5.2	2851	na	na	-	INVESTIGATE		
DIV	anet	197881	1	17	-9.7	6.7	4870	na	na	-	INVESTIGATE		
DIV	tfrrs	52855	None	29	-9.7	8.1	1343	na	na	-	INVESTIGATE		
DIV	tfrrs	53665	None	28	-9.7	3.4	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	10831	None	16	-9.7	6.6	3153	na	na	-	INVESTIGATE		
DIV	tfrrs	59110	None	18	-9.7	4.4	3139	na	na	-	INVESTIGATE		
DIV	tfrrs	55115	None	18	-9.7	9.4	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	19845	None	55	-9.7	4.1	1434	na	na	-	INVESTIGATE		
DIV	tfrrs	85479	None	26	-9.7	5.0	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	32880	None	28	-9.7	4.6	1474	na	na	-	INVESTIGATE		
DIV	anet	282740	1	54	+10.7	8.9	1424	na	na	-	INVESTIGATE		
DIV	tfrrs	27076	None	140	-9.7	4.9	1458	na	na	-	INVESTIGATE		
DIV	tfrrs	75681	None	27	-9.7	6.2	657	na	na	-	INVESTIGATE		
DIV	tfrrs	60098	None	12	-9.7	1.4	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	74267	None	41	-9.6	4.5	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	76255	None	91	-9.6	6.2	1328	na	na	-	INVESTIGATE		
DIV	tfrrs	34795	None	41	-9.6	5.6	1457	na	na	-	INVESTIGATE		
DIV	tfrrs	13779	None	224	-9.6	4.2	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	24219	None	18	-9.6	6.9	1335	na	na	-	INVESTIGATE		
DIV	tfrrs	24220	None	18	-9.6	6.9	1335	na	na	-	INVESTIGATE		
DIV	tfrrs	37076	None	90	-9.6	5.3	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	11273	None	97	-9.6	6.3	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	34929	None	32	-9.6	6.1	1457	na	na	-	INVESTIGATE		
DIV	anet	503600	2	24	+10.7	9.4	656	na	na	-	INVESTIGATE		
DIV	tfrrs	90586	None	21	-9.6	9.5	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	9443	None	27	-9.6	7.3	1432	na	na	-	INVESTIGATE		
DIV	tfrrs	88908	None	51	-9.6	6.4	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	34671	None	69	-9.6	4.1	1439	na	na	-	INVESTIGATE		
DIV	tfrrs	42929	None	25	-9.6	7.2	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	37215	None	62	-9.6	4.6	1485	na	na	-	INVESTIGATE		
DIV	tfrrs	89196	None	35	-9.6	7.3	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	50465	None	60	-9.6	6.5	1445	na	na	-	INVESTIGATE		
DIV	anet	438015	1	50	+10.7	4.8	1427	na	na	-	INVESTIGATE		
DIV	tfrrs	78215	None	18	-9.6	1.5	1446	na	na	-	INVESTIGATE		
DIV	tfrrs	11399	None	83	-9.6	8.8	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	64733	None	64	-9.6	10.1	1454	na	na	-	INVESTIGATE		
DIV	tfrrs	55065	None	37	-9.6	4.7	1456	na	na	-	INVESTIGATE		
DIV	anet	229384	8	16	-9.6	34.8	1333	na	na	-	INVESTIGATE		
DIV	tfrrs	7105	None	51	-9.6	4.7	1426	na	na	-	INVESTIGATE		
DIV	tfrrs	68509	None	64	-9.6	5.5	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	52927	None	43	-9.6	4.6	1476	na	na	-	INVESTIGATE		
DIV	tfrrs	59726	None	31	-9.6	7.0	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	80888	None	22	-9.6	6.1	1436	na	na	-	INVESTIGATE		
DIV	tfrrs	6386	None	25	-9.6	7.0	3109	na	na	-	INVESTIGATE		
DIV	tfrrs	89298	None	22	-9.6	15.7	1415	na	na	-	INVESTIGATE		
DIV	anet	336167	1	47	-9.6	9.5	1434	na	na	-	INVESTIGATE		
DIV	anet	47133	1	12	+10.6	4.8	2251	na	na	-	INVESTIGATE		
DIV	anet	354820	1	27	-9.6	6.2	1433	na	na	-	INVESTIGATE		
DIV	anet	84000	1	90	+10.6	5.3	1409	na	na	-	INVESTIGATE		
DIV	tfrrs	18547	None	47	-9.6	5.8	1434	na	na	-	INVESTIGATE		
DIV	tfrrs	17301	None	64	-9.6	7.5	1428	na	na	-	INVESTIGATE		
DIV	anet	77860	1	17	-9.6	2.7	823	na	na	-	INVESTIGATE		
DIV	tfrrs	60390	None	40	-9.6	7.1	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	82870	None	25	-9.6	9.2	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	63341	None	54	-9.6	6.0	1454	na	na	-	INVESTIGATE		
DIV	anet	113333	1	123	+10.6	4.6	1408	na	na	-	INVESTIGATE		
DIV	tfrrs	22896	None	18	-9.6	3.0	1440	na	na	-	INVESTIGATE		
DIV	tfrrs	40255	None	45	-9.6	5.6	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	47872	None	13	-9.6	3.1	1452	na	na	-	INVESTIGATE		
DIV	tfrrs	72427	None	47	-9.6	10.3	1425	na	na	-	INVESTIGATE		
DIV	tfrrs	76388	None	20	-9.6	4.2	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	60895	None	85	-9.6	4.5	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	78589	None	39	-9.6	6.4	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	10065	None	24	-9.6	3.3	1036	na	na	-	INVESTIGATE		
DIV	tfrrs	14468	None	212	-9.6	4.1	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	34020	None	69	-9.6	3.1	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	63828	None	124	-9.6	7.1	1052	na	na	-	INVESTIGATE		
DIV	tfrrs	73923	None	66	-9.6	9.6	1438	na	na	-	INVESTIGATE		
DIV	anet	510726	3	15	+10.6	8.8	654	na	na	-	INVESTIGATE		
DIV	tfrrs	94506	None	40	-9.6	6.7	654	na	na	-	INVESTIGATE		
DIV	tfrrs	45056	None	28	-9.6	1.5	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	66964	None	52	-9.6	4.8	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	29052	None	43	-9.6	6.8	1451	na	na	-	INVESTIGATE		
DIV	tfrrs	59756	None	76	-9.6	5.7	1458	na	na	-	INVESTIGATE		
DIV	tfrrs	42958	None	46	-9.6	4.4	1452	na	na	-	INVESTIGATE		
DIV	tfrrs	84984	None	64	-9.6	6.8	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	50393	None	57	-9.6	3.9	1452	na	na	-	INVESTIGATE		
DIV	anet	425241	1	18	-9.6	13.2	1427	na	na	-	INVESTIGATE		
DIV	tfrrs	67390	None	59	-9.6	4.9	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	74220	None	13	-9.6	3.6	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	66492	None	20	-9.6	7.7	1051	na	na	-	INVESTIGATE		
DIV	tfrrs	96222	None	52	-9.6	5.0	1431	na	na	-	INVESTIGATE		
DIV	anet	369414	1	12	-9.6	13.1	1452	na	na	-	INVESTIGATE		
DIV	anet	47203	2	25	-9.6	9.2	1412	na	na	-	INVESTIGATE		
DIV	tfrrs	4649	None	42	-9.6	2.4	1436	na	na	-	INVESTIGATE		
DIV	anet	244345	1	20	+10.6	8.2	653	na	na	-	INVESTIGATE		
DIV	tfrrs	56041	None	29	-9.6	8.9	1450	na	na	-	INVESTIGATE		
DIV	anet	29528	1	40	-9.6	5.9	2860	na	na	-	INVESTIGATE		
DIV	anet	614613	5	55	-9.6	6.4	1827	na	na	-	INVESTIGATE		
DIV	tfrrs	66455	None	61	-9.6	6.3	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	46761	None	198	-9.6	3.1	1444	na	na	-	INVESTIGATE		
DIV	anet	548099	5	12	-9.6	4.0	652	na	na	-	INVESTIGATE		
DIV	tfrrs	5350	None	15	-9.6	12.5	1426	na	na	-	INVESTIGATE		
DIV	anet	606689	9	14	-9.6	4.8	1558	na	na	-	INVESTIGATE		
DIV	tfrrs	64663	None	96	-9.6	5.6	1470	na	na	-	INVESTIGATE		
DIV	anet	652118	1	45	+10.6	5.1	1411	na	na	-	INVESTIGATE		
DIV	tfrrs	40281	None	12	-9.6	2.2	1450	na	na	-	INVESTIGATE		
DIV	anet	544460	1	20	+10.6	6.1	647	na	na	-	INVESTIGATE		
DIV	tfrrs	40761	None	52	-9.5	3.0	3131	na	na	-	INVESTIGATE		
DIV	tfrrs	3072	None	49	-9.5	10.6	1436	na	na	-	INVESTIGATE		
DIV	tfrrs	14380	None	31	-9.5	7.1	3121	na	na	-	INVESTIGATE		
DIV	tfrrs	10265	None	40	-9.5	4.4	1441	na	na	-	INVESTIGATE		
DIV	tfrrs	3808	None	12	-9.5	8.1	1431	na	na	-	INVESTIGATE		
DIV	anet	165977	7	14	-9.5	9.9	638	na	na	-	INVESTIGATE		
DIV	tfrrs	30067	None	27	-9.5	8.1	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	73506	None	19	-9.5	2.5	1438	na	na	-	INVESTIGATE		
DIV	anet	666421	4	35	-9.5	6.8	1816	na	na	-	INVESTIGATE		
DIV	anet	404014	1	12	-9.5	6.0	1034	na	na	-	INVESTIGATE		
DIV	anet	646927	1	23	-9.5	30.5	1411	na	na	-	INVESTIGATE		
DIV	tfrrs	56811	None	31	-9.5	4.0	1450	na	na	-	INVESTIGATE		
DIV	anet	334212	1	91	-9.5	5.4	1837	na	na	-	INVESTIGATE		
DIV	anet	209100	1	82	+10.5	4.4	1435	na	na	-	INVESTIGATE		
DIV	anet	399907	1	16	-9.5	11.8	1435	na	na	-	INVESTIGATE		
DIV	tfrrs	8861	None	17	+10.5	17.1	1422	na	na	-	INVESTIGATE		
DIV	tfrrs	14312	None	44	-9.5	5.2	3128	na	na	-	INVESTIGATE		
DIV	anet	512860	2	18	-9.5	9.8	1806	na	na	-	INVESTIGATE		
DIV	anet	403810	2	36	+10.5	7.2	1422	na	na	-	INVESTIGATE		
DIV	tfrrs	81739	None	70	-9.5	6.6	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	89577	None	14	-9.5	10.3	1327	na	na	-	INVESTIGATE		
DIV	tfrrs	31486	None	203	-9.5	9.7	654	na	na	-	INVESTIGATE		
DIV	tfrrs	10819	None	14	-9.5	17.1	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	55277	None	21	-9.5	7.0	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	37145	None	13	-9.5	12.0	1467	na	na	-	INVESTIGATE		
DIV	tfrrs	28851	None	23	-9.5	11.1	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	15857	None	132	-9.5	3.8	1437	na	na	-	INVESTIGATE		
DIV	tfrrs	88812	None	18	-9.5	11.1	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	54470	None	15	-9.5	9.3	1456	na	na	-	INVESTIGATE		
DIV	tfrrs	85331	None	26	-9.5	6.4	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	38766	None	141	-9.5	4.8	1450	na	na	-	INVESTIGATE		
DIV	anet	202920	2	12	-9.5	6.0	820	na	na	-	INVESTIGATE		
DIV	anet	261166	1	281	-9.5	8.9	1026	na	na	-	INVESTIGATE		
DIV	tfrrs	67751	None	24	-9.5	5.9	662	na	na	-	INVESTIGATE		
DIV	tfrrs	56482	None	64	-9.5	3.1	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	54625	None	105	-9.5	4.0	1466	na	na	-	INVESTIGATE		
DIV	tfrrs	24000	None	34	-9.5	3.1	1436	na	na	-	INVESTIGATE		
DIV	anet	131490	2	20	-9.5	8.3	649	na	na	-	INVESTIGATE		
DIV	anet	434624	1	15	-9.5	10.7	1422	na	na	-	INVESTIGATE		
DIV	anet	200041	3	17	+10.5	7.7	641	na	na	-	INVESTIGATE		
DIV	tfrrs	14961	None	212	-9.5	6.6	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	81436	None	116	-9.5	5.1	1439	na	na	-	INVESTIGATE		
DIV	tfrrs	78125	None	86	-9.5	4.5	657	na	na	-	INVESTIGATE		
DIV	tfrrs	65228	None	25	-9.5	5.3	1474	na	na	-	INVESTIGATE		
DIV	tfrrs	67426	None	46	-9.5	7.8	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	14548	None	65	-9.5	4.0	1437	na	na	-	INVESTIGATE		
DIV	tfrrs	43018	None	93	-9.5	3.2	1470	na	na	-	INVESTIGATE		
DIV	anet	607395	1	33	+10.5	3.4	1408	na	na	-	INVESTIGATE		
DIV	anet	583864	1	14	+10.5	6.4	1415	na	na	-	INVESTIGATE		
DIV	tfrrs	7529	None	150	-9.5	5.1	1448	na	na	-	INVESTIGATE		
DIV	anet	113487	2	14	-9.5	13.5	2860	na	na	-	INVESTIGATE		
DIV	tfrrs	65091	None	54	-9.5	4.6	1458	na	na	-	INVESTIGATE		
DIV	tfrrs	67042	None	74	-9.5	6.8	1447	na	na	-	INVESTIGATE		
DIV	anet	302895	8	13	+10.5	5.7	655	na	na	-	INVESTIGATE		
DIV	tfrrs	18911	None	37	-9.5	7.5	1451	na	na	-	INVESTIGATE		
DIV	tfrrs	40247	None	66	-9.5	6.3	1460	na	na	-	INVESTIGATE		
DIV	anet	205243	2	12	-9.5	9.1	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	74475	None	31	-9.5	4.6	1447	na	na	-	INVESTIGATE		
DIV	anet	471944	1	18	-9.5	11.3	652	na	na	-	INVESTIGATE		
DIV	tfrrs	79278	None	42	-9.5	4.6	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	79366	None	42	-9.5	4.6	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	60008	None	22	-9.5	5.3	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	74240	None	36	-9.5	5.9	1431	na	na	-	INVESTIGATE		
DIV	anet	232050	1	16	-9.5	11.6	1430	na	na	-	INVESTIGATE		
DIV	tfrrs	20256	None	34	+10.5	8.4	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	64012	None	48	-9.5	7.0	1158	na	na	-	INVESTIGATE		
DIV	tfrrs	48512	None	60	-9.5	4.3	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	56856	None	33	-9.5	8.3	657	na	na	-	INVESTIGATE		
DIV	anet	653031	1	31	-9.5	31.3	1424	na	na	-	INVESTIGATE		
DIV	tfrrs	49862	None	84	-9.5	3.1	1452	na	na	-	INVESTIGATE		
DIV	anet	213934	1	16	-9.5	9.7	1441	na	na	-	INVESTIGATE		
DIV	tfrrs	59814	None	37	-9.5	3.7	1474	na	na	-	INVESTIGATE		
DIV	tfrrs	38194	None	52	-9.5	4.4	1475	na	na	-	INVESTIGATE		
DIV	tfrrs	49595	None	18	-9.5	2.8	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	52836	None	17	-9.4	8.0	1466	na	na	-	INVESTIGATE		
DIV	tfrrs	8794	None	19	-9.4	5.3	1432	na	na	-	INVESTIGATE		
DIV	tfrrs	41955	None	62	-9.4	7.1	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	41956	None	62	-9.4	7.1	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	38555	None	71	-9.4	5.3	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	43027	None	60	-9.4	7.3	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	50279	None	49	-9.4	7.1	1478	na	na	-	INVESTIGATE		
DIV	tfrrs	32543	None	42	-9.4	9.1	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	58606	None	63	-9.4	6.1	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	69756	None	33	-9.4	6.7	1345	na	na	-	INVESTIGATE		
DIV	tfrrs	48982	None	20	-9.4	2.0	1063	na	na	-	INVESTIGATE		
DIV	tfrrs	34692	None	46	-9.4	6.8	1462	na	na	-	INVESTIGATE		
DIV	tfrrs	47874	None	38	-9.4	4.9	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	54021	None	61	-9.4	6.2	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	39792	None	12	-9.4	9.9	1356	na	na	-	INVESTIGATE		
DIV	tfrrs	54864	None	85	-9.4	6.5	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	20548	None	13	-9.4	1.2	1460	na	na	-	INVESTIGATE		
DIV	tfrrs	77506	None	22	-9.4	10.1	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	88167	None	59	-9.4	9.9	654	na	na	-	INVESTIGATE		
DIV	tfrrs	14527	None	78	-9.4	9.4	1435	na	na	-	INVESTIGATE		
DIV	tfrrs	25004	None	27	-9.4	14.3	1446	na	na	-	INVESTIGATE		
DIV	tfrrs	76372	None	43	-9.4	6.6	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	59191	None	64	-9.4	9.1	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	61332	None	41	-9.4	5.3	1470	na	na	-	INVESTIGATE		
DIV	tfrrs	14476	None	45	-9.4	4.4	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	37146	None	20	-9.4	4.7	1467	na	na	-	INVESTIGATE		
DIV	tfrrs	35024	None	23	-9.4	3.3	1448	na	na	-	INVESTIGATE		
DIV	anet	443416	2	31	-9.4	13.9	1418	na	na	-	INVESTIGATE		
DIV	tfrrs	45108	None	49	-9.4	3.2	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	7231	None	29	-9.4	8.9	1432	na	na	-	INVESTIGATE		
DIV	anet	177058	1	58	+10.4	5.3	1345	na	na	-	INVESTIGATE		
DIV	tfrrs	32493	None	44	-9.4	3.4	1458	na	na	-	INVESTIGATE		
DIV	anet	360639	1	23	-9.4	3.9	2925	na	na	-	INVESTIGATE		
DIV	tfrrs	14929	None	61	-9.4	7.2	1442	na	na	-	INVESTIGATE		
DIV	anet	612037	3	31	+10.4	6.8	1427	na	na	-	INVESTIGATE		
DIV	tfrrs	74509	None	48	-9.4	5.5	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	12012	None	45	-9.4	7.0	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	70372	None	21	-9.4	13.0	1463	na	na	-	INVESTIGATE		
DIV	tfrrs	15116	None	129	-9.4	4.2	1428	na	na	-	INVESTIGATE		
DIV	anet	588322	1	27	-9.4	11.1	1408	na	na	-	INVESTIGATE		
DIV	anet	183351	2	37	-9.4	7.0	1422	na	na	-	INVESTIGATE		
DIV	tfrrs	44081	None	47	-9.4	5.4	1444	na	na	-	INVESTIGATE		
DIV	anet	345642	1	26	-9.4	5.5	1837	na	na	-	INVESTIGATE		
DIV	tfrrs	86146	None	16	-9.4	5.0	1439	na	na	-	INVESTIGATE		
DIV	anet	177059	1	72	+10.4	4.2	1345	na	na	-	INVESTIGATE		
DIV	tfrrs	61713	None	42	-9.4	4.3	1458	na	na	-	INVESTIGATE		
DIV	tfrrs	8415	None	35	-9.4	6.8	1432	na	na	-	INVESTIGATE		
DIV	anet	96441	1	57	+10.4	4.5	1325	na	na	-	INVESTIGATE		
DIV	anet	456359	1	22	-9.4	11.1	1418	na	na	-	INVESTIGATE		
DIV	tfrrs	18643	None	56	-9.4	6.3	1446	na	na	-	INVESTIGATE		
DIV	tfrrs	43938	None	63	-9.4	5.1	1460	na	na	-	INVESTIGATE		
DIV	anet	256270	3	17	-9.4	12.5	828	na	na	-	INVESTIGATE		
DIV	tfrrs	14972	None	21	-9.4	4.8	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	13223	None	51	-9.4	15.0	1429	na	na	-	INVESTIGATE		
DIV	anet	58406	1	24	-9.4	10.7	985	na	na	-	INVESTIGATE		
DIV	tfrrs	35993	None	32	-9.4	3.2	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	29150	None	49	-9.4	6.3	1442	na	na	-	INVESTIGATE		
DIV	anet	210397	2	29	-9.4	7.8	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	45102	None	39	-9.4	7.7	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	17059	None	116	-9.4	10.8	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	71561	None	21	-9.4	3.7	3102	na	na	-	INVESTIGATE		
DIV	tfrrs	30108	None	92	-9.4	4.9	1442	na	na	-	INVESTIGATE		
DIV	anet	111315	1	27	+10.4	4.8	1406	na	na	-	INVESTIGATE		
