# kind	source	meet_id	div_id	n	c_pct	iqr_pct	d_eff	seasons_flagged	seasons_total	already	proposed	decision	target
# decision <- KEEP/OVERRIDE/DROP/GENDER ; target <- metres or M/F
# c_pct = whole-field spike vs each runner's OWN bracket
DIV	tfrrs	27216	0	69	-12.4	5.4	3972	na	na	-	INVESTIGATE		
DIV	anet	100945	397272	17	-12.4	4.6	2349	5	20	-	INVESTIGATE		
DIV	anet	148936	638329	13	-12.4	5.8	2270	1	13	-	INVESTIGATE		
DIV	anet	32405	140588	53	-12.4	8.1	3130	10	25	-	INVESTIGATE		
DIV	tfrrs	14050	1	68	-12.4	6.2	5088	na	na	-	INVESTIGATE		
DIV	anet	107874	444151	15	+14.2	2.8	2258	2	14	-	INVESTIGATE		
DIV	anet	210465	856949	62	+14.2	9.9	2270	3	5	-	PERSISTENT		
DIV	anet	144493	636997	31	+14.2	4.7	3127	1	14	-	INVESTIGATE		
DIV	anet	38356	165057	13	-12.4	6.0	3567	1	10	-	INVESTIGATE		
DIV	anet	162420	714962	30	-12.4	5.2	6614	2	2	-	INVESTIGATE		
DIV	tfrrs	23908	3	116	-12.4	5.4	5037	na	na	-	INVESTIGATE		
DIV	anet	53935	229592	33	-12.4	3.5	3993	1	9	-	INVESTIGATE		
DIV	anet	262167	1060343	47	+14.1	5.6	2859	3	6	-	PERSISTENT		
DIV	anet	115319	500340	32	-12.4	5.6	2277	4	17	-	INVESTIGATE		
DIV	anet	206724	840620	69	-12.4	6.3	5071	3	11	-	INVESTIGATE		
DIV	anet	111454	441554	13	+14.1	8.5	3945	6	21	-	INVESTIGATE		
DIV	anet	17207	80900	12	-12.4	9.5	1809	5	34	-	INVESTIGATE		
DIV	tfrrs	19336	2	106	-12.4	7.7	5071	na	na	-	INVESTIGATE		
DIV	tfrrs	19357	2	57	-12.4	10.9	5079	na	na	-	INVESTIGATE		
DIV	anet	262560	1041851	40	+14.1	7.8	3069	1	1	-	INVESTIGATE		
DIV	anet	52512	223482	25	-12.4	9.8	2284	2	20	-	INVESTIGATE		
DIV	anet	135140	553459	35	+14.1	5.2	3090	1	9	-	INVESTIGATE		
DIV	anet	179941	756808	17	+14.1	4.5	5122	6	16	-	INVESTIGATE		
DIV	anet	235500	941946	151	+14.1	6.9	5060	1	8	-	INVESTIGATE		
DIV	anet	270701	1078234	55	+14.1	8.7	2748	11	14	-	PERSISTENT		
DIV	anet	12091	55300	21	-12.4	5.1	5142	1	5	-	INVESTIGATE		
DIV	anet	97335	387858	15	+14.1	5.6	2875	5	11	-	INVESTIGATE		
DIV	anet	270957	1079255	15	-12.4	3.3	2882	7	20	-	INVESTIGATE		
DIV	tfrrs	26788	1	19	-12.4	9.8	5000	na	na	-	INVESTIGATE		
DIV	anet	45375	193946	39	-12.4	6.4	5072	2	16	-	INVESTIGATE		
DIV	tfrrs	26101	2	184	-12.4	10.3	5000	na	na	-	INVESTIGATE		
DIV	anet	135084	553156	27	-12.4	7.6	5051	1	5	-	INVESTIGATE		
DIV	tfrrs	20512	1	23	-12.4	6.4	5079	na	na	-	INVESTIGATE		
DIV	anet	172966	712519	62	+14.1	5.7	5122	5	24	-	INVESTIGATE		
DIV	anet	240310	960548	23	-12.4	7.8	5023	1	3	-	INVESTIGATE		
DIV	tfrrs	19843	0	46	-12.4	5.1	5071	na	na	-	INVESTIGATE		
DIV	anet	224344	896606	31	+14.1	15.2	3112	3	17	-	INVESTIGATE		
DIV	anet	19921	88781	58	+14.1	6.6	5120	7	15	-	INVESTIGATE		
DIV	anet	165661	683690	54	+14.1	12.2	3977	1	14	-	INVESTIGATE		
DIV	anet	78218	309229	62	-12.4	9.6	3107	1	15	-	INVESTIGATE		
DIV	anet	114789	457617	22	-12.4	6.9	2887	3	22	-	INVESTIGATE		
DIV	anet	88069	357106	31	+14.1	15.7	2612	1	1	-	INVESTIGATE		
DIV	anet	19493	86965	18	+14.1	4.5	5111	2	9	-	INVESTIGATE		
DIV	anet	244205	973053	27	-12.4	6.2	3108	1	7	-	INVESTIGATE		
DIV	anet	225871	902526	39	-12.4	7.4	2863	1	5	-	INVESTIGATE		
DIV	anet	120322	483424	20	-12.4	10.1	5054	1	10	-	INVESTIGATE		
DIV	anet	158344	658916	19	+14.1	7.2	2891	1	10	-	INVESTIGATE		
DIV	anet	167114	690814	16	+14.1	9.7	3124	1	4	-	INVESTIGATE		
DIV	anet	12110	55395	36	-12.4	9.5	5111	1	12	-	INVESTIGATE		
DIV	anet	166611	688342	24	+14.1	6.0	2891	1	1	-	INVESTIGATE		
DIV	anet	222877	891652	24	-12.4	12.2	5039	2	13	-	INVESTIGATE		
DIV	anet	241982	965305	65	-12.4	7.3	2872	2	43	-	INVESTIGATE		
DIV	anet	150550	624614	15	-12.4	4.4	1467	6	13	-	INVESTIGATE		
DIV	anet	207697	832774	15	+14.1	7.0	2900	1	15	-	INVESTIGATE		
DIV	anet	84228	331102	18	+14.1	3.8	10366	2	5	-	INVESTIGATE		
DIV	anet	44476	191052	16	-12.4	4.9	6226	1	14	-	INVESTIGATE		
DIV	tfrrs	16367	3	37	-12.4	4.9	5064	na	na	-	INVESTIGATE		
DIV	anet	50247	214116	33	-12.4	5.0	2262	11	14	-	PERSISTENT		
DIV	tfrrs	9690	2	32	-12.4	7.6	4730	na	na	-	INVESTIGATE		
DIV	anet	53048	225854	28	+14.1	6.6	2905	1	8	-	INVESTIGATE		
DIV	anet	181405	742747	20	-12.4	4.3	3161	2	13	-	INVESTIGATE		
DIV	anet	223531	893817	12	+14.1	10.3	3112	3	10	-	INVESTIGATE		
DIV	anet	114580	456465	36	+14.1	11.6	1860	15	26	-	PERSISTENT		
DIV	anet	117633	471672	60	-12.4	5.2	3112	3	12	-	INVESTIGATE		
DIV	tfrrs	23529	0	123	-12.4	12.3	5079	na	na	-	INVESTIGATE		
DIV	anet	144493	636998	31	+14.1	4.2	3127	1	14	-	INVESTIGATE		
DIV	tfrrs	5305	1	29	+14.1	5.0	3945	na	na	-	INVESTIGATE		
DIV	tfrrs	25370	3	16	-12.3	5.4	5000	na	na	-	INVESTIGATE		
DIV	anet	51360	218828	14	-12.3	10.5	5057	1	15	-	INVESTIGATE		
DIV	tfrrs	23441	1	171	-12.3	9.7	5023	na	na	-	INVESTIGATE		
DIV	anet	213138	850282	54	+14.1	11.9	3132	2	8	-	INVESTIGATE		
DIV	anet	211527	845339	34	-12.3	8.6	2900	1	6	-	INVESTIGATE		
DIV	anet	151187	626778	36	-12.3	7.2	5088	2	12	-	INVESTIGATE		
DIV	anet	13232	60287	12	+14.1	4.9	4941	1	15	-	INVESTIGATE		
DIV	anet	217136	867645	15	-12.3	6.9	3117	2	8	-	INVESTIGATE		
DIV	anet	269176	1070765	22	+14.1	3.5	3084	1	4	-	INVESTIGATE		
DIV	anet	236477	945750	43	+14.1	8.0	3112	1	4	-	INVESTIGATE		
DIV	anet	140885	587628	15	-12.3	6.1	5041	1	3	-	INVESTIGATE		
DIV	tfrrs	21589	0	62	-12.3	6.9	3971	na	na	-	INVESTIGATE		
DIV	anet	227074	912973	16	-12.3	7.1	3102	1	13	-	INVESTIGATE		
DIV	anet	262136	1040248	31	-12.3	9.7	6686	1	12	-	INVESTIGATE		
DIV	anet	261259	1037161	54	-12.3	7.2	2540	4	11	-	INVESTIGATE		
DIV	anet	89629	353621	20	+14.1	7.2	5055	1	2	-	INVESTIGATE		
DIV	anet	228053	917555	16	+14.1	10.0	2435	2	12	-	INVESTIGATE		
DIV	anet	247027	980062	34	-12.3	12.4	2351	1	11	-	INVESTIGATE		
DIV	anet	111375	441221	21	-12.3	5.4	3083	3	13	-	INVESTIGATE		
DIV	anet	124140	499181	32	+14.1	10.6	3102	1	8	-	INVESTIGATE		
DIV	tfrrs	24604	4	109	-12.3	3.3	5023	na	na	-	INVESTIGATE		
DIV	anet	255709	1016872	30	-12.3	7.1	4759	1	1	-	INVESTIGATE		
DIV	anet	32004	138971	86	+14.1	10.0	2905	2	17	-	INVESTIGATE		
DIV	anet	97631	389062	26	+14.1	14.7	1852	1	5	-	INVESTIGATE		
DIV	tfrrs	24456	3	28	-12.3	15.3	5088	na	na	-	INVESTIGATE		
DIV	anet	178603	730374	17	-12.3	12.0	4945	1	13	-	INVESTIGATE		
DIV	anet	120779	485320	71	-12.3	7.1	3087	1	8	-	INVESTIGATE		
DIV	anet	130366	530513	24	+14.1	4.4	3293	1	5	-	INVESTIGATE		
DIV	anet	259264	1061077	36	+14.1	6.0	3069	1	1	-	INVESTIGATE		
DIV	anet	123416	496196	13	+14.1	4.4	5054	4	18	-	INVESTIGATE		
DIV	tfrrs	18922	2	65	-12.3	9.6	5051	na	na	-	INVESTIGATE		
DIV	anet	182452	744794	14	+14.1	6.7	3140	2	3	-	PERSISTENT		
DIV	tfrrs	9389	3	28	-12.3	4.2	5077	na	na	-	INVESTIGATE		
DIV	anet	102616	405580	68	+14.1	8.1	2259	1	4	-	INVESTIGATE		
DIV	anet	57491	246189	19	+14.1	3.2	5055	12	19	-	PERSISTENT		
DIV	anet	122198	491163	32	-12.3	6.7	4857	3	37	-	INVESTIGATE		
DIV	anet	219505	878981	82	+14.1	11.3	5079	3	13	-	INVESTIGATE		
DIV	anet	45674	195199	21	-12.3	10.0	5057	8	37	-	INVESTIGATE		
DIV	tfrrs	19442	3	235	-12.3	6.2	5051	na	na	-	INVESTIGATE		
DIV	anet	150358	623747	51	+14.1	9.3	2888	10	16	-	PERSISTENT		
DIV	anet	234580	938091	16	+14.1	6.9	5060	1	7	-	INVESTIGATE		
DIV	anet	72809	296599	31	+14.1	9.0	3943	1	2	-	INVESTIGATE		
DIV	anet	235887	943616	19	-12.3	10.8	5060	2	21	-	INVESTIGATE		
DIV	tfrrs	21343	1	12	-12.3	15.6	1845	na	na	-	INVESTIGATE		
DIV	anet	166126	685932	14	+14.1	7.3	3967	1	3	-	INVESTIGATE		
DIV	anet	118130	473835	24	+14.1	1.8	4157	1	10	-	INVESTIGATE		
DIV	anet	136312	560262	75	+14.0	13.8	2364	1	14	-	INVESTIGATE		
DIV	tfrrs	11651	5	16	-12.3	2.8	5064	na	na	-	INVESTIGATE		
DIV	anet	209497	838931	110	-12.3	8.8	2284	5	9	-	PERSISTENT		
DIV	anet	242085	965571	22	-12.3	8.9	2260	2	5	-	INVESTIGATE		
DIV	tfrrs	25531	2	53	-12.3	5.2	5000	na	na	-	INVESTIGATE		
DIV	anet	241287	963134	86	+14.0	7.5	2875	1	15	-	INVESTIGATE		
DIV	anet	179107	732313	15	-12.3	16.7	1449	1	16	-	INVESTIGATE		
DIV	anet	111262	440700	13	+14.0	13.3	1456	1	1	-	INVESTIGATE		
DIV	tfrrs	21680	0	26	-12.3	6.5	5039	na	na	-	INVESTIGATE		
DIV	anet	148492	618398	16	+14.0	5.3	3102	2	13	-	INVESTIGATE		
DIV	anet	16038	71812	20	+14.0	2.3	5134	1	16	-	INVESTIGATE		
DIV	anet	241614	964128	60	-12.3	6.2	3083	1	10	-	INVESTIGATE		
DIV	anet	123368	496008	15	-12.3	6.0	3956	1	1	-	INVESTIGATE		
DIV	anet	59958	256687	26	-12.3	9.0	3303	10	35	-	INVESTIGATE		
DIV	anet	76798	305483	42	-12.3	10.8	5055	1	28	-	INVESTIGATE		
DIV	anet	220462	882307	39	+14.0	11.4	3132	3	17	-	INVESTIGATE		
DIV	anet	198403	794871	25	-12.3	3.1	2934	2	6	-	INVESTIGATE		
DIV	anet	196634	808273	98	+14.0	6.3	5131	3	27	-	INVESTIGATE		
DIV	tfrrs	11651	4	35	-12.3	4.1	5073	na	na	-	INVESTIGATE		
DIV	tfrrs	21578	3	67	-12.3	8.8	5060	na	na	-	INVESTIGATE		
DIV	anet	176045	720982	19	-12.3	4.9	1449	1	15	-	INVESTIGATE		
DIV	anet	260550	1034471	22	-12.3	9.2	2243	5	20	-	INVESTIGATE		
DIV	anet	261579	1038317	40	-12.3	6.5	5000	5	26	-	INVESTIGATE		
DIV	anet	172794	733304	18	-12.3	10.8	5122	1	14	-	INVESTIGATE		
DIV	anet	192180	775859	33	-12.3	9.9	1449	4	13	-	INVESTIGATE		
DIV	anet	49278	237791	29	-12.3	10.9	1787	5	34	-	INVESTIGATE		
DIV	anet	48832	228214	23	+14.0	8.8	3119	1	16	-	INVESTIGATE		
DIV	tfrrs	26267	1	25	-12.3	5.2	5000	na	na	-	INVESTIGATE		
DIV	anet	200379	803821	49	+14.0	9.4	3693	1	1	-	INVESTIGATE		
DIV	anet	150172	623097	30	-12.3	12.4	5060	2	11	-	INVESTIGATE		
DIV	anet	107121	423074	20	+14.0	8.4	2655	4	5	-	PERSISTENT		
DIV	anet	114998	462075	47	-12.3	6.2	3103	4	20	-	INVESTIGATE		
DIV	tfrrs	20535	1	19	-12.3	14.2	5131	na	na	-	INVESTIGATE		
DIV	anet	165898	685017	81	+14.0	11.9	2286	2	8	-	INVESTIGATE		
DIV	tfrrs	13641	3	29	-12.3	7.7	5088	na	na	-	INVESTIGATE		
DIV	anet	159688	663540	94	-12.3	12.5	2902	3	26	-	INVESTIGATE		
DIV	anet	89503	353033	15	-12.3	6.1	5055	1	6	-	INVESTIGATE		
DIV	anet	139944	585496	22	-12.3	9.9	3109	1	11	-	INVESTIGATE		
DIV	anet	152828	634892	63	+14.0	12.7	3123	1	10	-	INVESTIGATE		
DIV	tfrrs	22859	7	18	-12.3	3.7	5112	na	na	-	INVESTIGATE		
DIV	anet	45274	222491	142	-12.3	9.6	4881	1	46	-	INVESTIGATE		
DIV	anet	229454	914746	20	-12.3	5.6	3112	1	12	-	INVESTIGATE		
DIV	anet	239909	976513	14	+14.0	9.5	2872	3	6	-	PERSISTENT		
DIV	anet	113386	450465	22	-12.3	7.4	2258	5	28	-	INVESTIGATE		
DIV	anet	214280	854877	28	-12.3	9.2	5079	1	10	-	INVESTIGATE		
DIV	anet	149243	620163	146	-12.3	7.8	5060	1	27	-	INVESTIGATE		
DIV	anet	157001	678335	17	-12.3	7.7	2272	1	7	-	INVESTIGATE		
DIV	anet	200215	803010	13	+14.0	9.7	3140	4	18	-	INVESTIGATE		
DIV	anet	47501	202738	24	-12.3	8.6	3101	1	10	-	INVESTIGATE		
DIV	tfrrs	26198	0	75	-12.3	4.7	5000	na	na	-	INVESTIGATE		
DIV	anet	52842	224935	13	+14.0	8.9	1952	2	13	-	INVESTIGATE		
DIV	tfrrs	11038	1	65	-12.3	4.8	5054	na	na	-	INVESTIGATE		
DIV	anet	4628	22315	95	-12.3	6.3	2915	4	20	-	INVESTIGATE		
DIV	anet	20198	92325	53	+14.0	2.9	3147	4	26	-	INVESTIGATE		
DIV	anet	99131	398659	14	+14.0	4.1	2259	4	17	-	INVESTIGATE		
DIV	anet	124401	502251	53	-12.3	8.0	5043	1	3	-	INVESTIGATE		
DIV	tfrrs	24314	0	25	-12.3	4.5	5023	na	na	-	INVESTIGATE		
DIV	anet	156931	654034	45	-12.3	7.3	1859	8	37	-	INVESTIGATE		
DIV	anet	6233	29763	15	-12.3	9.3	2406	3	8	-	INVESTIGATE		
DIV	anet	127393	516757	26	+14.0	8.3	3102	6	9	-	PERSISTENT		
DIV	anet	221626	886897	31	-12.3	7.8	3121	5	28	-	INVESTIGATE		
DIV	anet	39112	167972	14	-12.3	5.5	2275	2	7	-	INVESTIGATE		
DIV	tfrrs	22336	3	38	-12.3	2.8	4988	na	na	-	INVESTIGATE		
DIV	anet	150616	648523	45	+14.0	12.4	3445	1	4	-	INVESTIGATE		
DIV	anet	158779	660123	31	-12.3	5.5	2376	3	19	-	INVESTIGATE		
DIV	anet	11770	53850	40	+14.0	3.8	5134	7	15	-	INVESTIGATE		
DIV	anet	260185	1033138	28	+14.0	7.1	3084	5	15	-	INVESTIGATE		
DIV	anet	108584	429314	29	+14.0	10.7	2875	1	22	-	INVESTIGATE		
DIV	tfrrs	19357	0	124	-12.3	9.0	5071	na	na	-	INVESTIGATE		
DIV	anet	235884	943599	51	+14.0	7.6	2688	1	4	-	INVESTIGATE		
DIV	anet	195375	785353	37	-12.3	11.5	4938	2	7	-	INVESTIGATE		
DIV	anet	148525	618443	81	-12.3	6.0	2270	5	13	-	INVESTIGATE		
DIV	anet	212032	847043	46	-12.3	7.9	4598	2	19	-	INVESTIGATE		
DIV	anet	140464	591004	24	+14.0	5.7	3119	1	1	-	INVESTIGATE		
DIV	anet	240450	960609	29	+14.0	6.9	3083	2	7	-	INVESTIGATE		
DIV	anet	57463	278875	25	-12.3	4.9	2258	8	16	-	PERSISTENT		
DIV	anet	88216	350655	105	+14.0	8.4	3423	2	6	-	INVESTIGATE		
DIV	tfrrs	25455	6	77	-12.3	11.3	5000	na	na	-	INVESTIGATE		
DIV	anet	185445	754244	38	+14.0	6.9	5138	1	2	-	INVESTIGATE		
DIV	anet	178670	730596	42	-12.3	7.3	5122	1	8	-	INVESTIGATE		
DIV	anet	46049	196712	16	+14.0	4.6	2262	1	3	-	INVESTIGATE		
DIV	anet	180442	737868	26	+14.0	3.2	4019	2	6	-	INVESTIGATE		
DIV	anet	12585	57514	30	-12.3	2.6	2917	4	20	-	INVESTIGATE		
DIV	anet	190067	770419	14	-12.3	7.7	2934	2	24	-	INVESTIGATE		
DIV	tfrrs	17773	3	34	-12.3	5.0	5122	na	na	-	INVESTIGATE		
DIV	anet	149682	621306	75	-12.3	17.3	2354	3	7	-	INVESTIGATE		
DIV	tfrrs	19354	1	143	-12.3	9.1	5051	na	na	-	INVESTIGATE		
DIV	anet	102580	405379	71	-12.3	9.0	2251	5	11	-	INVESTIGATE		
DIV	anet	201504	809679	30	+14.0	9.3	2651	1	5	-	INVESTIGATE		
DIV	anet	236887	947126	17	-12.3	2.6	8273	2	5	-	INVESTIGATE		
DIV	anet	236513	963135	30	-12.3	7.1	1049	2	23	-	INVESTIGATE		
DIV	anet	63311	275341	37	-12.3	7.3	2873	1	17	-	INVESTIGATE		
DIV	anet	33473	145398	37	-12.3	9.4	5080	3	18	-	INVESTIGATE		
DIV	anet	60762	260345	24	-12.3	3.2	1830	2	12	-	INVESTIGATE		
DIV	anet	76707	305064	104	+14.0	9.9	3132	5	21	-	INVESTIGATE		
DIV	anet	229826	916399	40	+14.0	6.1	2881	7	16	-	INVESTIGATE		
DIV	anet	18198	81292	30	-12.3	4.2	4982	1	21	-	INVESTIGATE		
DIV	anet	117595	471503	31	-12.3	6.2	4857	3	25	-	INVESTIGATE		
DIV	anet	187849	761683	17	+14.0	8.3	2311	3	5	-	PERSISTENT		
DIV	tfrrs	19995	1	12	-12.3	6.3	5079	na	na	-	INVESTIGATE		
DIV	anet	8589	40205	16	+14.0	8.2	2940	4	20	-	INVESTIGATE		
DIV	tfrrs	26456	0	47	-12.3	12.1	5000	na	na	-	INVESTIGATE		
DIV	anet	196059	787040	70	+14.0	9.9	6260	1	4	-	INVESTIGATE		
DIV	anet	95148	376677	14	+14.0	12.0	3123	1	13	-	INVESTIGATE		
DIV	tfrrs	21765	0	39	-12.2	7.8	5000	na	na	-	INVESTIGATE		
DIV	tfrrs	4967	2	16	-12.2	16.8	5055	na	na	-	INVESTIGATE		
DIV	anet	158779	660124	24	-12.2	8.2	2362	3	19	-	INVESTIGATE		
DIV	anet	3627	214223	13	-12.2	16.2	3154	5	36	-	INVESTIGATE		
DIV	anet	227902	909015	23	-12.2	9.0	2270	2	4	-	PERSISTENT		
DIV	anet	109691	434216	64	-12.2	5.8	2274	5	13	-	INVESTIGATE		
DIV	anet	44292	190489	42	-12.2	6.6	3121	1	19	-	INVESTIGATE		
DIV	anet	231848	924834	38	-12.2	5.2	3121	1	11	-	INVESTIGATE		
DIV	anet	9529	44611	238	+14.0	6.6	7412	6	16	-	INVESTIGATE		
DIV	anet	175756	720132	13	-12.2	9.9	5138	1	27	-	INVESTIGATE		
DIV	anet	154369	643083	30	-12.2	4.4	5088	1	1	-	INVESTIGATE		
DIV	anet	157815	657262	15	-12.2	9.2	4877	9	45	-	INVESTIGATE		
DIV	anet	215641	863075	13	+14.0	12.9	3132	1	7	-	INVESTIGATE		
DIV	anet	232781	929471	17	+14.0	8.4	2889	2	13	-	INVESTIGATE		
DIV	anet	127277	516029	20	-12.2	2.9	3112	1	3	-	INVESTIGATE		
DIV	anet	237381	956898	203	-12.2	7.5	2403	1	7	-	INVESTIGATE		
DIV	anet	228637	911680	141	+14.0	11.9	5039	1	3	-	INVESTIGATE		
DIV	anet	177145	725017	32	-12.2	7.1	4945	1	5	-	INVESTIGATE		
DIV	anet	153122	636383	19	-12.2	6.3	4897	1	1	-	INVESTIGATE		
DIV	tfrrs	22308	2	105	-12.2	7.1	5050	na	na	-	INVESTIGATE		
DIV	anet	64510	278400	12	+13.9	13.5	3122	2	12	-	INVESTIGATE		
DIV	anet	180556	738276	12	+13.9	6.9	3173	2	3	-	PERSISTENT		
DIV	anet	55351	237747	28	+13.9	8.2	3132	1	18	-	INVESTIGATE		
DIV	anet	203117	822570	36	-12.2	9.6	4932	1	4	-	INVESTIGATE		
DIV	tfrrs	26271	2	60	-12.2	5.8	5000	na	na	-	INVESTIGATE		
DIV	anet	136647	562200	23	+13.9	5.8	2878	1	14	-	INVESTIGATE		
DIV	anet	184641	751701	13	+13.9	5.1	5138	2	3	-	PERSISTENT		
DIV	anet	35727	161365	16	+13.9	1.7	3824	2	34	-	INVESTIGATE		
DIV	anet	217473	869332	34	-12.2	6.8	2900	1	7	-	INVESTIGATE		
DIV	anet	113299	450075	28	-12.2	6.4	2258	1	3	-	INVESTIGATE		
DIV	anet	80936	320694	22	+13.9	4.7	3946	1	4	-	INVESTIGATE		
DIV	anet	3646	17722	25	-12.2	3.4	3493	2	17	-	INVESTIGATE		
DIV	anet	147521	621366	39	-12.2	7.7	2888	2	24	-	INVESTIGATE		
DIV	anet	72809	296598	44	+13.9	5.5	3961	1	2	-	INVESTIGATE		
DIV	anet	264962	1051981	35	+13.9	3.8	3084	1	3	-	INVESTIGATE		
DIV	tfrrs	24738	2	28	-12.2	9.1	5023	na	na	-	INVESTIGATE		
DIV	anet	31548	172434	372	+13.9	5.4	5080	6	16	-	INVESTIGATE		
DIV	anet	158426	659224	13	+13.9	6.3	3104	4	18	-	INVESTIGATE		
DIV	tfrrs	23460	1	91	-12.2	8.4	5037	na	na	-	INVESTIGATE		
DIV	anet	127580	517612	23	-12.2	5.6	3956	2	4	-	PERSISTENT		
DIV	anet	196358	791693	25	-12.2	16.6	1458	1	2	-	INVESTIGATE		
DIV	anet	151160	626638	38	+13.9	3.7	4540	2	3	-	PERSISTENT		
DIV	anet	204067	818566	21	+13.9	8.7	3153	1	6	-	INVESTIGATE		
DIV	anet	250348	995868	74	+13.9	7.6	2875	1	3	-	INVESTIGATE		
DIV	anet	246754	978926	19	-12.2	5.3	2253	2	12	-	INVESTIGATE		
DIV	anet	194295	782270	101	-12.2	14.2	3169	2	9	-	INVESTIGATE		
DIV	anet	79575	314959	34	-12.2	9.5	5028	2	16	-	INVESTIGATE		
DIV	anet	140079	582551	34	+13.9	8.8	3100	2	4	-	PERSISTENT		
DIV	anet	240545	995806	18	-12.2	5.0	3088	3	5	-	PERSISTENT		
DIV	anet	73916	300564	26	+13.9	6.3	3122	10	24	-	INVESTIGATE		
DIV	anet	122234	515118	15	-12.2	4.9	2890	1	1	-	INVESTIGATE		
DIV	anet	55351	237748	31	+13.9	9.0	3119	1	18	-	INVESTIGATE		
DIV	tfrrs	26021	1	23	-12.2	7.1	5000	na	na	-	INVESTIGATE		
DIV	anet	50027	213219	116	-12.2	10.7	4869	2	24	-	INVESTIGATE		
DIV	tfrrs	20011	0	51	-12.2	10.9	5071	na	na	-	INVESTIGATE		
DIV	anet	115943	463493	120	-12.2	8.2	5034	1	12	-	INVESTIGATE		
DIV	tfrrs	23187	10	12	-12.2	11.4	5112	na	na	-	INVESTIGATE		
DIV	anet	233764	934010	26	+13.9	8.5	5039	1	6	-	INVESTIGATE		
DIV	anet	76922	307004	28	+13.9	10.0	3122	3	5	-	PERSISTENT		
DIV	anet	25445	111394	30	-12.2	5.5	3162	1	11	-	INVESTIGATE		
DIV	anet	267510	1064388	21	-12.2	4.8	1831	2	18	-	INVESTIGATE		
DIV	anet	31438	136485	36	-12.2	8.3	5071	2	20	-	INVESTIGATE		
DIV	anet	118851	477051	45	+13.9	15.3	5043	1	2	-	INVESTIGATE		
DIV	anet	262031	1039860	45	+13.9	4.5	2252	6	10	-	PERSISTENT		
DIV	tfrrs	8777	0	21	-12.2	7.0	5000	na	na	-	INVESTIGATE		
DIV	anet	147830	627702	46	-12.2	6.3	5060	2	23	-	INVESTIGATE		
DIV	anet	153212	636829	84	-12.2	9.8	5060	4	8	-	PERSISTENT		
DIV	anet	175079	718045	39	-12.2	14.5	1442	8	17	-	INVESTIGATE		
DIV	anet	141327	590469	29	-12.2	9.5	2275	1	11	-	INVESTIGATE		
DIV	anet	232858	929842	13	-12.2	10.8	4850	1	11	-	INVESTIGATE		
DIV	anet	5016	1039488	136	-12.2	8.3	4948	1	8	-	INVESTIGATE		
DIV	anet	233533	932910	42	-12.2	20.4	2264	15	26	-	PERSISTENT		
DIV	anet	199211	798250	30	+13.9	7.9	2823	1	5	-	INVESTIGATE		
DIV	anet	125176	512098	16	+13.9	8.8	2890	1	9	-	INVESTIGATE		
DIV	anet	125177	504025	16	+13.9	8.8	2890	1	9	-	INVESTIGATE		
DIV	anet	118130	473837	31	+13.9	5.0	4158	1	10	-	INVESTIGATE		
DIV	tfrrs	24784	10	69	-12.2	7.3	5037	na	na	-	INVESTIGATE		
DIV	tfrrs	27077	3	113	-12.2	4.7	5019	na	na	-	INVESTIGATE		
DIV	anet	196958	797940	12	-12.2	15.1	5122	1	10	-	INVESTIGATE		
DIV	anet	165661	683691	48	+13.9	12.8	3967	1	14	-	INVESTIGATE		
DIV	tfrrs	10896	3	24	-12.2	3.8	5043	na	na	-	INVESTIGATE		
DIV	anet	187265	759872	22	-12.2	6.4	5138	1	7	-	INVESTIGATE		
DIV	anet	94306	373188	30	-12.2	6.9	5056	1	6	-	INVESTIGATE		
DIV	anet	155130	647008	13	+13.9	11.6	3142	1	2	-	INVESTIGATE		
DIV	anet	166565	688083	37	+13.9	7.3	3134	1	2	-	INVESTIGATE		
DIV	tfrrs	11845	0	46	-12.2	12.9	4766	na	na	-	INVESTIGATE		
DIV	anet	72914	298111	27	+13.9	9.8	2900	1	3	-	INVESTIGATE		
DIV	anet	269271	1071038	30	+13.9	8.3	5000	3	5	-	PERSISTENT		
DIV	anet	231184	922419	23	-12.2	5.5	2881	1	10	-	INVESTIGATE		
DIV	anet	214030	853707	19	+13.9	6.5	2900	1	3	-	INVESTIGATE		
DIV	anet	252315	1011710	41	+13.9	12.5	3102	3	15	-	INVESTIGATE		
DIV	anet	231084	921992	22	-12.2	7.2	3121	2	2	-	INVESTIGATE		
DIV	tfrrs	14347	1	29	-12.2	4.2	5088	na	na	-	INVESTIGATE		
DIV	tfrrs	23519	9	81	-12.2	4.8	5051	na	na	-	INVESTIGATE		
DIV	tfrrs	21937	3	22	-12.2	10.2	5060	na	na	-	INVESTIGATE		
DIV	anet	262746	1042469	49	-12.2	4.6	2340	3	9	-	INVESTIGATE		
DIV	anet	253980	1014111	19	-12.2	7.2	5000	3	16	-	INVESTIGATE		
DIV	anet	47380	202237	47	+13.9	7.1	4519	3	20	-	INVESTIGATE		
DIV	anet	192859	811655	16	+13.9	4.4	3690	1	6	-	INVESTIGATE		
DIV	tfrrs	25950	0	35	-12.2	13.5	5000	na	na	-	INVESTIGATE		
DIV	anet	51573	219626	15	-12.2	5.5	3117	3	9	-	INVESTIGATE		
DIV	anet	161496	668495	15	-12.2	7.0	3296	4	15	-	INVESTIGATE		
DIV	tfrrs	11082	9	67	-12.2	4.6	5066	na	na	-	INVESTIGATE		
